res_id,paramSet,rep,method,threshNr,nrTurns,length,angleMu,angleSD,stepMu,stepSD
247,1,7,corridor,5,0.536842105263158,0.961777739717648,0.902565613923661,19.1151238841149,1.88583870532872,1.87980447837907
248,1,8,corridor,5,0.515463917525773,0.963406470201952,0.984465210832646,16.5674334614581,1.9268129404039,1.75636624176385
249,1,9,corridor,5,0.531914893617021,0.963568519244929,0.89696970051277,18.7217359445085,1.92713703848986,1.68242314530855
250,1,10,corridor,5,0.53125,0.961247626131961,0.932592970667653,17.1854084328099,1.88479926692541,1.88866854934729
251,1,1,DP,1,1,1,1.00411056246086,1.04125089967174,1.0989010989011,1.17718094860348
252,1,2,DP,1,1,1,1.00124206806567,0.943943575668872,1.12359550561798,0.947911346597261
253,1,3,DP,1,1,0.999999999999998,1.0043023271627,1.04905722972452,1.08695652173913,1.07728135464086
254,1,4,DP,1,1,0.999999999999998,0.997940727124311,0.99683697057639,1.04166666666666,0.988968145191104
255,1,5,DP,1,1,1,0.997585907386036,0.983214962388354,1.02040816326531,0.856215065423908
256,1,6,DP,1,1,0.999999999999999,0.996155576829645,0.89987956919453,1.0752688172043,1.02455439254738
257,1,7,DP,1,1,1,1.00289798299315,1.05053848933409,1.05263157894737,0.917228949676245
258,1,8,DP,1,1,1,0.996971495488718,0.960549113384823,1.03092783505155,0.905521647444209
259,1,9,DP,1,1,1,0.996812620813437,0.850400592343127,1.06382978723404,0.899659730451237
260,1,10,DP,1,1,0.999999999999999,1.00140749672747,1.02482120747141,1.04166666666667,1.01672178932149
261,1,1,DP,2,0.989010989010989,0.999864372320208,1.01273265614851,3.14622290285015,1.11096041368912,1.12756572687961
262,1,2,DP,2,1,1,1.00124206806567,0.943943575668872,1.12359550561798,0.947911346597261
263,1,3,DP,2,0.989130434782609,0.999868820979813,1.01533861647218,3.17602348380091,1.09875694613166,1.02587413849761
264,1,4,DP,2,1,0.999999999999998,0.997940727124311,0.99683697057639,1.04166666666666,0.988968145191104
265,1,5,DP,2,1,1,0.997585907386036,0.983214962388354,1.02040816326531,0.856215065423908
266,1,6,DP,2,1,0.999999999999999,0.996155576829645,0.89987956919453,1.0752688172043,1.02455439254738
267,1,7,DP,2,0.989473684210526,0.99987744354585,1.00373492884513,1.06322657050284,1.0636994080275,0.914116201198785
268,1,8,DP,2,0.979381443298969,0.999630302694606,0.997107195235021,1.1090064631539,1.05224242388906,0.98415825667435
269,1,9,DP,2,1,1,0.996812620813437,0.850400592343127,1.06382978723404,0.899659730451237
270,1,10,DP,2,0.989583333333333,0.999876005909538,1.00892878990848,2.925062241929,1.05250105885215,0.966127492401981
271,1,1,DP,3,0.945054945054945,0.998797803293028,1.01664480825968,3.50470851464046,1.16139279452678,1.34754681819105
272,1,2,DP,3,1,1,1.00124206806567,0.943943575668872,1.12359550561798,0.947911346597261
273,1,3,DP,3,0.902173913043478,0.997851222715995,1.01461671956635,3.72007300026025,1.20223038881445,1.27559184800567
274,1,4,DP,3,0.958333333333333,0.99906087969652,0.998628540163057,1.82669358519164,1.08593573880057,1.04703823510936
275,1,5,DP,3,0.969387755102041,0.999251520412339,1.00600481458709,2.64294641576673,1.0518437056972,0.974667338550644
276,1,6,DP,3,0.967741935483871,0.999204034017398,1.00169223818908,1.43079376150563,1.11022670446378,1.14769572714941
277,1,7,DP,3,0.968421052631579,0.999259616883097,1.00419280907932,1.56921637387509,1.08615175748163,1.00997241224934
278,1,8,DP,3,0.938144329896907,0.998589952280432,1.00729592594151,2.1083387752337,1.09735159591256,1.07420225774096
279,1,9,DP,3,0.957446808510638,0.998977157460484,0.989253877725003,1.448278827243,1.10997461940054,1.09643594843242
280,1,10,DP,3,0.979166666666667,0.999567965832589,1.0196620749075,3.82854945491798,1.06337017641765,0.943010830265755
281,1,1,DP,4,0.857142857142857,0.996000320737591,1.00767446064996,4.64515120096465,1.27692348812512,1.53925599697237
282,1,2,DP,4,0.932584269662921,0.997517227641053,1.00732591910269,4.02926147968392,1.2018279851097,1.29693481843057
283,1,3,DP,4,0.880434782608696,0.997163845350781,1.01485610192948,3.78492694132595,1.2310664757417,1.36419916486735
284,1,4,DP,4,0.885416666666667,0.996683405301668,1.0220992006225,3.32022709004126,1.17256871211961,1.31040482415112
285,1,5,DP,4,0.857142857142857,0.995385378865114,0.993105779155144,4.62423090997985,1.18498259388704,1.38629085325171
286,1,6,DP,4,0.849462365591398,0.995672111376701,1.05115786935688,4.49907740652233,1.26034444478063,1.40833181885825
287,1,7,DP,4,0.821052631578947,0.993776627776755,1.01799480319825,5.2526122351283,1.27407259971379,1.85458881560823
288,1,8,DP,4,0.804123711340206,0.993903625249632,1.01953174711978,4.06898094878053,1.27423541698671,1.83597174063107
289,1,9,DP,4,0.914893617021277,0.997663837572707,0.98732599885921,1.72150437203851,1.16007422973571,1.46884601988747
290,1,10,DP,4,0.791666666666667,0.993544603232835,1.03567218704233,5.64087543429144,1.30729553056952,1.88131601839811
291,1,1,DP,5,0.736263736263736,0.99126749814905,1.03920898655919,6.70077533850316,1.47950372858067,2.42903072649047
292,1,2,DP,5,0.775280898876405,0.991067077132403,1.06976620457192,7.92355527623635,1.43632909729334,1.89308956545645
293,1,3,DP,5,0.728260869565217,0.990806183033537,1.05294366134738,6.44917521283047,1.47881519855752,2.09594932761546
294,1,4,DP,5,0.666666666666667,0.98757538838022,1.06810388561003,6.24286556132751,1.54308654434409,2.43267818168128
295,1,5,DP,5,0.642857142857143,0.985799720566978,1.042453644201,7.6600188951839,1.56476146121743,2.61493828522903
296,1,6,DP,5,0.688172043010753,0.988317216780116,1.05728299975499,7.06312089969006,1.54424565121893,2.68493073612443
297,1,7,DP,5,0.621052631578947,0.985724704396004,1.10621025756196,8.64772303176347,1.67071983795933,3.15097716768231
298,1,8,DP,5,0.649484536082474,0.986732567647261,1.07607882804691,7.5818360142529,1.56624217086867,2.69167342579382
299,1,9,DP,5,0.595744680851064,0.984063941631192,1.04664315225366,8.68093775745267,1.75725703862713,3.59257287593517
300,1,10,DP,5,0.635416666666667,0.98680514928281,1.09472979827913,7.79526944297112,1.61771335948002,2.86337746859781
301,1,1,TPA,1,0.769230769230769,0.975242696342518,0.940569103586811,11.4539252481164,1.39320385191788,1.31230134325081
302,1,2,TPA,1,0.853932584269663,0.983156775702125,0.997619866028563,10.3263148348825,1.29362733645016,0.869313584161361
303,1,3,TPA,1,0.847826086956522,0.983782794583962,0.935520054153465,9.15642220711735,1.26125999305636,0.962831346950517
304,1,4,TPA,1,0.802083333333333,0.981303530634443,0.898970082861456,8.55674698064866,1.27442016965512,1.08383600146034
305,1,5,TPA,1,0.816326530612245,0.981788058736494,0.912236897136531,9.58410746048789,1.22723507342062,1.56727474764017
306,1,6,TPA,1,0.817204301075269,0.982791421599407,0.920397819216272,9.63267464320146,1.29314660736764,0.990072993861923
307,1,7,TPA,1,0.852631578947368,0.981754474922956,0.962900181109211,9.22166138580717,1.21204256163328,1.1275278648204
308,1,8,TPA,1,0.835051546391753,0.980872614005802,0.902179370199919,9.26579572164075,1.21095384445161,1.15805334728436
309,1,9,TPA,1,0.819148936170213,0.98181013256026,0.882080641519409,11.2606114959062,1.2750780942341,1.01634409810207
310,1,10,TPA,1,0.833333333333333,0.981280016288727,0.915310033392166,10.6418466544592,1.22660002036091,1.03503974129438
311,1,1,TPA,2,0.703296703296703,0.974867420134916,1.01352489305015,9.48119693906844,1.52323034396081,3.01869682376942
312,1,2,TPA,2,0.831460674157303,0.983141569835305,1.02267290317105,9.33489350679054,1.32856968896663,1.24997267735509
313,1,3,TPA,2,0.793478260869565,0.983598552988282,0.98953827196695,7.01983368766927,1.34739527806614,1.66755827205914
314,1,4,TPA,2,0.75,0.981056572658366,0.939890230842953,6.90847003551085,1.36257857313662,1.70283329906986
315,1,5,TPA,2,0.755102040816326,0.981546244523475,0.972864921965298,7.47429792430366,1.32641384395064,1.97110227416922
316,1,6,TPA,2,0.774193548387097,0.982621087133619,0.957445001874511,8.26747905880286,1.3647515099078,1.52738622152246
317,1,7,TPA,2,0.831578947368421,0.98173595693198,0.986754587824439,8.32768514827107,1.24270374295187,1.3384646804471
318,1,8,TPA,2,0.793814432989691,0.980743043981738,0.944205871798122,7.98722085787623,1.27369226491135,1.86920505684244
319,1,9,TPA,2,0.74468085106383,0.981672994114931,0.959354093892186,9.0244989115268,1.40238999159276,1.98094149060949
320,1,10,TPA,2,0.770833333333333,0.981096171043134,0.980882139950028,8.97485848078717,1.32580563654478,1.73200420684507
321,1,1,TPA,3,0.615384615384615,0.972370324836425,1.05543025719246,9.3618966676378,1.73637558006505,3.6851738833771
322,1,2,TPA,3,0.775280898876405,0.981144716409058,1.05299967861144,9.83971832457092,1.42194886436095,2.24833484594568
323,1,3,TPA,3,0.782608695652174,0.982721270625039,0.968195407730961,7.53668449435711,1.36489065364589,1.54491386476652
324,1,4,TPA,3,0.59375,0.976128465547149,1.03766425652251,6.97849613953814,1.71250607990728,3.86375051027144
325,1,5,TPA,3,0.653061224489796,0.977709347625844,0.998663511308284,8.29892948483069,1.52767085566538,3.90435015354182
326,1,6,TPA,3,0.666666666666667,0.978195264870666,0.982326615166608,7.8101603149365,1.57773429817849,2.88197704908928
327,1,7,TPA,3,0.757894736842105,0.978977151550934,0.984012039494519,8.1408482599332,1.35969048826519,2.32800660721645
328,1,8,TPA,3,0.65979381443299,0.976356543362895,0.98118347419585,6.83411869341372,1.52555709900452,3.64018554225636
329,1,9,TPA,3,0.595744680851064,0.976409022634892,1.04229320514082,9.96902543580569,1.74358754041945,4.08392116595397
330,1,10,TPA,3,0.65625,0.97691769730084,1.02099658187211,9.43948666024956,1.55066301158864,3.7441501098576
331,1,1,TPA,4,0.318681318681319,0.953714199579521,1.46327297083931,10.4379892267428,3.28866965372249,7.56809815846107
332,1,2,TPA,4,0.325842696629214,0.953860279827011,1.49294099782079,11.004596774872,3.28917337871383,7.85571276891147
333,1,3,TPA,4,0.304347826086957,0.951318328627238,1.35220944036583,11.0375204976174,3.39756545938299,12.140061570424
334,1,4,TPA,4,0.302083333333333,0.955433204250623,1.24673744992157,13.541701166081,3.29459725603662,6.82143261295869
335,1,5,TPA,4,0.306122448979592,0.958185617159165,1.46659068666674,12.1950146894629,3.19395205719722,6.90292064985045
336,1,6,TPA,4,0.193548387096774,0.949140056089086,1.32715050479498,11.6665991573459,5.27300031160603,16.3814021440989
337,1,7,TPA,4,0.284210526315789,0.955208260177082,1.42278458365956,15.2925450697153,3.53780837102624,8.26362486074335
338,1,8,TPA,4,0.319587628865979,0.957285109846088,1.32923400081873,13.1555549890368,3.08801648337448,5.94816472771968
339,1,9,TPA,4,0.287234042553192,0.956627290523096,1.37913433178593,14.4670214877496,3.54306403897443,6.76139103413363
340,1,10,TPA,4,0.34375,0.961443239078164,1.35456142556959,13.252957342898,2.91346436084292,5.98778579375621
341,1,1,TPA,5,0.230769230769231,0.93917795267845,1.76561872460871,18.9234294785294,4.47227596513548,11.1778125054541
342,1,2,TPA,5,0.269662921348315,0.944636992913325,1.66615899252952,14.9846820454094,3.93598747047219,8.68861238251416
343,1,3,TPA,5,0.25,0.941779660685506,1.42165931151751,17.0173883821595,4.0946941768935,8.55315378875286
344,1,4,TPA,5,0.104166666666667,0.927305038580609,1.90208886187217,14.5782723552765,9.27305038580607,23.3160147347165
345,1,5,TPA,5,0.244897959183673,0.945170572074784,1.70993516905779,20.0393879635222,3.93821071697827,7.46851034080081
346,1,6,TPA,5,0.172043010752688,0.939512705353412,1.24881181025344,18.8351741451543,5.87195440845882,11.0361421000232
347,1,7,TPA,5,0.189473684210526,0.940182193979737,1.81223100501524,18.8924560002488,5.22323441099855,14.0076594780879
348,1,8,TPA,5,0.278350515463918,0.949775084663191,1.46225186407102,16.1945080464611,3.51768549875256,5.8720378319745
349,1,9,TPA,5,0.212765957446809,0.943711710605887,1.63599899266451,16.8840892496984,4.71855855302944,10.0130355272063
350,1,10,TPA,5,0.197916666666667,0.935502640614142,1.64961275262061,18.3538563218686,4.92369810849549,10.5460571325223
351,1,1,CPT,1,0.0879120879120879,0.625846533505583,1.93299340238396,43.1450699839275,7.82308166881978,26.1567242305149
352,1,2,CPT,1,0.0449438202247191,0.321842924783612,2.35457834425886,74.008532316406,8.04607311959029,35.3504754368014
353,1,3,CPT,1,0.0217391304347826,0.673493470251635,1.28867229256911,35.2770251923983,33.6746735125817,60.6645911535176
354,1,4,CPT,1,0.0520833333333333,0.675473315666766,0.597735375898709,11.546929095878,13.5094663133353,52.215110959873
355,1,5,CPT,1,0.0306122448979592,0.45163522386727,1.76056258099014,69.1351394576303,15.0545074622423,78.6999260404343
356,1,6,CPT,1,0,0.762821505284442,NaN,NaN,Inf,NaN
357,1,7,CPT,1,0.0842105263157895,0.590933120113921,0.705008916632908,11.587697241882,7.38666400142404,46.2830497162996
358,1,8,CPT,1,0.0309278350515464,0.551242871600935,3.79275063777875,9.19114633454718,18.3747623866978,6.37392897806131
359,1,9,CPT,1,0.074468085106383,0.454585025554361,0.869128908098717,21.3031384635417,6.49407179363373,21.7713705302713
360,1,10,CPT,1,0.0729166666666667,0.485931545178196,1.0747371641358,30.7321956687762,6.94187921683137,33.4197428221803
361,1,1,CPT,2,0.142857142857143,0.707846438102249,1.33564001678922,42.42526457117,5.44497260078653,24.0217302048617
362,1,2,CPT,2,0.0786516853932584,0.341379073838434,1.45768965878304,50.6359228349086,4.87684391197763,28.6191721270421
363,1,3,CPT,2,0.0869565217391304,0.694151241939803,0.97661356646666,24.2344306580352,8.67689052424752,41.0868559817272
364,1,4,CPT,2,0.0729166666666667,0.681405857588994,0.959457195230641,18.7123107151605,9.73436939412846,46.1367084439062
365,1,5,CPT,2,0.0306122448979592,0.495433170655538,1.63941877146957,58.2014974087077,16.5144390218513,79.0020012021823
366,1,6,CPT,2,0,0.762821505284442,NaN,NaN,Inf,NaN
367,1,7,CPT,2,0.0947368421052632,0.64820310645072,1.080818697704,25.397460619677,7.20225673834135,35.895950431126
368,1,8,CPT,2,0.123711340206186,0.819361263886574,2.2382796867862,51.6050838137179,6.82801053238812,17.317387075384
369,1,9,CPT,2,0.159574468085106,0.472407512687418,0.582949600570632,19.2958183212848,3.14938341791612,15.4128515754262
370,1,10,CPT,2,0.09375,0.516194447109071,0.917969689088809,18.8804536114371,5.73549385676745,25.2418862920567
371,1,1,CPT,3,0.21978021978022,0.734729748200442,0.794568577327465,30.9056681709997,3.67364874100221,19.6578482648062
372,1,2,CPT,3,0.0786516853932584,0.344315556360112,1.51293424329597,47.6645894534277,4.91879366228732,28.753168868322
373,1,3,CPT,3,0.141304347826087,0.75874395527185,1.14252394838043,31.1694852370922,5.83649196362961,28.6872186980485
374,1,4,CPT,3,0.125,0.736026845667701,1.06464615463459,43.1836711845796,6.13355704723083,38.1346220600019
375,1,5,CPT,3,0.0306122448979592,0.601664929733511,2.75391112861629,16.3093218589701,20.0554976577837,62.9271725410971
376,1,6,CPT,3,0,0.762821505284442,NaN,NaN,Inf,NaN
377,1,7,CPT,3,0.189473684210526,0.804624042718707,0.933839899762318,30.314579248127,4.4701335706595,20.8582767935783
378,1,8,CPT,3,0.22680412371134,0.860465727494409,1.51267774565631,33.4864775734643,3.91120785224732,12.3072403733494
379,1,9,CPT,3,0.212765957446809,0.721006354821306,1.16714718719264,38.4119660744047,3.60503177410653,21.3226206676263
380,1,10,CPT,3,0.197916666666667,0.530516934221123,0.474427344164278,19.5926844648286,2.79219439063749,18.8746925094789
381,1,1,CPT,4,0.285714285714286,0.778680579500718,0.697638968818878,27.8227889074928,2.99492530577199,17.5487418571785
382,1,2,CPT,4,0.247191011235955,0.653147868991355,1.03751596142409,40.6429157424865,2.96885394996071,16.1804840347139
383,1,3,CPT,4,0.184782608695652,0.761283086014481,0.798578303246565,31.9100365499856,4.47813580008517,21.5681408555713
384,1,4,CPT,4,0.21875,0.768374405590141,0.984953916170541,33.0534794107346,3.65892574090543,26.1043610714693
385,1,5,CPT,4,0.142857142857143,0.694412191154187,1.12912945920054,25.276718635613,4.96008707967277,25.3199370483419
386,1,6,CPT,4,0.225806451612903,0.822988014667324,0.529186985610312,14.5398846518679,3.91899054603487,40.9357448515011
387,1,7,CPT,4,0.294736842105263,0.806498216764101,0.774211038908786,29.670257358484,2.88035077415751,16.5000714883191
388,1,8,CPT,4,0.278350515463918,0.881713357876222,1.26454685009842,33.2831057067691,3.26560502917119,11.1462551573356
389,1,9,CPT,4,0.276595744680851,0.792271546696467,0.982085508377163,35.5246879674295,3.04719825652488,18.8470896556076
390,1,10,CPT,4,0.21875,0.5592832352847,0.686891321688085,25.8668802454125,2.66325350135572,17.7939741181162
391,1,1,CPT,5,0.318681318681319,0.776009092122887,0.690654300064769,26.0470166102052,2.6758934211134,16.0176293687504
392,1,2,CPT,5,0.280898876404494,0.848710593702388,1.14164514741821,41.5935112594771,3.39484237480955,17.1614714960538
393,1,3,CPT,5,0.293478260869565,0.761793565738789,0.501875701089416,23.7315865682255,2.8214576508844,17.8603561123611
394,1,4,CPT,5,0.291666666666667,0.813082735418366,0.875221198829445,32.2690745257106,2.90386691220844,19.888266645791
395,1,5,CPT,5,0.204081632653061,0.715945401349171,0.972679952629281,25.3974586337983,3.57972700674586,21.3918686656214
396,1,6,CPT,5,0.258064516129032,0.830284171053723,0.496498867214102,14.2114096683184,3.45951737939051,36.5771020351727
397,1,7,CPT,5,0.378947368421053,0.8025313829527,0.757061244392755,26.0713502658334,2.22925384153528,13.8884287616566
398,1,8,CPT,5,0.34020618556701,0.871721322762358,1.12280021646241,32.7988849155713,2.64157976594654,11.5068495653413
399,1,9,CPT,5,0.276595744680851,0.807174445923794,1.29808367890469,35.8780472930293,3.1045170997069,18.7734894465445
400,1,10,CPT,5,0.229166666666667,0.59544319417445,0.679706078714457,19.4313705579252,2.70655997352023,14.0216750141256
401,1,1,MRPA,1,0.989010989010989,0.999864372320208,1.01273265614851,3.14622290285015,1.11096041368912,1.12756572687961
402,1,2,MRPA,1,1,1,1.00124206806567,0.943943575668872,1.12359550561798,0.947911346597261
403,1,3,MRPA,1,0.989130434782609,0.99987554494609,1.01533861647218,3.18169698726553,1.09876433510559,1.0258737380382
